time,in1,in2,cal_time
-30,0.499294344041736,0.41843435539034,9.3022588
-28,0.499084275064484,0.418954187552433,0.4400407
-26,0.499369033486537,0.418277183993713,1.639244
-24,0.499381920411014,0.418236832267621,3.0865046
-22,0.499177730135409,0.41867461921347,1.8125451
-20,0.499308222197838,0.418383136741139,2.8118389
-18,0.499230364842635,0.41855214107669,1.0595026
-16,0.499303516644802,0.418396200984829,0.4382598
-14,0.499258745206269,0.418496401737363,0.9022999
-12,0.499280993339916,0.418443416630864,0.9003227
-10,0.499558416922306,0.417546312627539,4.7173915
-8,0.499022092180773,0.419280301540219,0.8182093
-6,0.499370937193491,0.418505607984464,3.9291879
-4,0.499625351381406,0.417915550802942,0.3873964
-2,0.499377419282541,0.418429940401785,2.4688151
0,0.499237753424127,0.418753055071779,3.1130329
2,0.497206225151546,0.420794557694976,5.3168687
4,0.496448220905068,0.415838636317617,4.5160539
6,0.494259584638226,0.411591955135724,0.4580834
8,0.491886417543365,0.407388160513413,0.4441151
10,0.489320043965883,0.406944107244071,0.4736239
12,0.487639867995623,0.408985831207004,0.7228423
14,0.485695682282728,0.392136470193757,8.1329451
16,0.480484214132275,0.387055235945295,3.3982439
18,0.466442930951154,0.402092203056122,1.8686565
20,0.470129581802662,0.361441508185769,8.7487938
22,0.455101510236268,0.381080181414345,2.6079572
24,0.449210187234963,0.375691578858797,3.6112748
26,0.451150928077319,0.349134101256194,1.3569096
28,0.440295016493555,0.366872656864969,0.5202366
30,0.439871909103157,0.358897265694876,0.6699879
32,0.437073626587383,0.354501587364964,3.9021303
34,0.434052492149384,0.350788053648534,1.5711684
36,0.433595501065096,0.351140753619889,2.3677339
38,0.430650082744034,0.350886271842227,9.8435216
40,0.430098004880252,0.346702373133969,4.7364396
42,0.426857315050465,0.342775310723942,0.9676561
44,0.424167411131106,0.343415703985787,1.2314469
46,0.422905030113274,0.34595236339217,4.9416093
48,0.424968687372066,0.341305610719677,4.0095539
50,0.425832128261776,0.340251525109271,7.5909291
52,0.424231986787714,0.347911452390841,3.3259878
54,0.427162251638458,0.346185443307608,3.6093473
56,0.428338665768267,0.35048716029614,1.0538607
58,0.43155898322478,0.350798579213727,4.0866945
60,0.431656013787589,0.35080478416596,2.3983639
62,0.431698766776534,0.350707710511892,2.8314961
64,0.431588819090253,0.350787501420927,0.6006238
66,0.432388758491243,0.350367630663675,3.748707
68,0.435822194502714,0.354360863984808,5.4765857
70,0.440369415720787,0.356435422683286,5.6255239
72,0.442448993035177,0.371124508935659,1.5732862
74,0.448247347415714,0.371335890449235,8.1088821
76,0.452178965011024,0.373143660516749,0.5490242
78,0.455272253511464,0.376756565485719,9.7826237
80,0.460187306733187,0.371946693071375,3.8077726
