time,in1,in2,cal_time
-30,0.499315009567133,0.418379582943059,6.3190151
-28,0.499040727915374,0.419103758389534,0.3542497
-26,0.499347267117153,0.417959820009477,0.4266332
-24,0.499734818541154,0.41628488132587,0.3864359
-22,0.498073830941615,0.422278715043822,0.3294619
-20,0.498214808880017,0.420892171085252,0.4749926
-18,0.498313434648346,0.421870991014244,0.2641958
-16,0.49811259330823,0.422296738247101,0.2986898
-14,0.49802737802424,0.422372023087753,0.5485672
-12,0.497991600245732,0.418073340133873,2.5935977
-10,0.497722883454757,0.418534513607696,0.2856573
-8,0.497175905893162,0.419371020424602,0.4465095
-6,0.496958639936183,0.421272177924154,0.3582523
-4,0.496924794069874,0.42161122415756,0.3064128
-2,0.498125019370914,0.415877012376706,3.8258218
0,0.497449615055402,0.416783346690101,0.3494703
2,0.497467735785903,0.414126612915133,0.4210959
4,0.496544392057821,0.415975383296341,0.4220603
6,0.496082605363762,0.417523433476774,0.7109918
8,0.495317480453907,0.419126917997441,0.5249608
10,0.495536860089558,0.417987894889745,0.5015486
12,0.490427188811975,0.421249233967731,3.8549522
14,0.491510943230753,0.395103518762246,0.7809299
16,0.483797817523175,0.397726358832207,0.3766672
18,0.478002670531892,0.398791286680894,0.3936682
20,0.472650441916875,0.39474950514829,4.0534283
22,0.472165533878286,0.368661062070354,0.351307
24,0.459333167036904,0.378840927810534,0.3707979
26,0.454784271477223,0.374014089634307,0.417841
28,0.452817296519098,0.376123937545372,0.3171172
30,0.452375284296399,0.376986685804508,0.6793285
32,0.451778471309791,0.377669729707184,0.4571787
34,0.452838331182977,0.376146664606387,0.3203794
36,0.45276665487647,0.376254244779227,0.9921746
38,0.452245709606911,0.373764339376913,0.8438811
40,0.448600756065442,0.386792858539849,0.3906707
42,0.452336229038947,0.374922492714837,0.448112
44,0.450680083177561,0.375129426154177,0.540435
46,0.450629351716782,0.375109510997969,0.3920227
48,0.454232056826105,0.339416228397645,6.7905564
50,0.434702603701364,0.383897752851982,0.3007848
52,0.442944746858292,0.341893999663778,0.4264311
54,0.433781145832282,0.367549627911666,0.531346
56,0.439871276831756,0.348697699585508,0.3121836
58,0.439883994566873,0.348671310483517,0.5284548
60,0.43984966680982,0.348635500151051,0.2565329
62,0.440170093067005,0.347183197839377,0.8624565
64,0.438972427249448,0.346866525413764,0.7001725
66,0.438795595100281,0.347541992789921,0.5217654
68,0.438459401280849,0.348170278778897,0.5225869
70,0.438562252548146,0.348175609453571,0.5357018
72,0.440169949053639,0.354577726946992,5.9810635
74,0.443779739693972,0.358377054493718,0.3858055
76,0.44264306663611,0.384459058264676,0.2905237
78,0.455429263066676,0.357397473692524,0.4387798
