-0.24,2.424,-0.9750000000000001,-0.0015000000000002128,0.6599999999999993,3.8099999999999996,-0.525,-2.5425
-0.21000000000000002,2.3085,-0.8999999999999999,0.11400000000000074,0.6899999999999993,3.6944999999999997,-0.4499999999999999,-2.427
-0.18000000000000005,2.193,-0.8250000000000002,0.22949999999999976,0.7199999999999992,3.5789999999999997,-0.3750000000000001,-2.3115
-0.14999999999999997,2.0775,-0.75,0.34500000000000014,0.7499999999999991,3.4635,-0.2999999999999995,-2.1959999999999997
-0.12,1.9620000000000004,-0.675,0.4605,0.779999999999999,3.348,-0.22500000000000014,-2.0805000000000002
-0.09000000000000002,1.8464999999999998,-0.6000000000000001,0.5759999999999998,0.8099999999999989,3.2324999999999995,-0.15000000000000002,-1.9649999999999999
-0.059999999999999984,1.7309999999999999,-0.5249999999999999,0.6915000000000002,0.8399999999999987,3.1169999999999995,-0.0749999999999999,-1.8495
-0.029999999999999992,1.6155,-0.44999999999999996,0.8070000000000002,0.8699999999999984,3.0014999999999996,0.,-1.734
-1.3234889800848443e-20,1.5,-0.375,0.9225000000000001,0.8999999999999982,2.8859999999999997,0.07500000000000004,-1.6184999999999998
0.02999999999999737,1.3845,-0.30000000000000004,1.038,0.9299999999999977,2.7704999999999997,0.15000000000000005,-1.503
0.059999999999999984,1.2690000000000001,-0.22500000000000003,1.1535,0.9599999999999971,2.655,0.22499999999999998,-1.3875
0.09000000000000002,1.1534999999999997,-0.14999999999999997,1.2690000000000003,0.99,2.5394999999999994,0.30000000000000004,-1.2720000000000002
0.12000000000000002,1.038,-0.0749999999999999,1.3845000000000003,1.02,2.4239999999999995,0.3750000000000001,-1.1564999999999996
0.15,0.9225,-1.3234889800848443e-20,1.5,1.0499999999999998,2.3084999999999996,0.45,-1.041
0.18000000000000002,0.8069999999999998,0.07500000000000007,1.6155000000000004,1.0799999999999998,2.192999999999999,0.525,-0.9254999999999998
0.21000000000000002,0.6915000000000001,0.14999999999999997,1.731,1.1099999999999999,2.0774999999999997,0.6,-0.8099999999999999
0.23999999999999996,0.576,0.22500000000000003,1.8465000000000003,1.14,1.9619999999999995,0.675,-0.6944999999999998
0.27,0.4604999999999998,0.3000000000000001,1.9620000000000002,1.17,1.8464999999999994,0.7500000000000002,-0.5789999999999998
0.3,0.34500000000000014,0.375,2.0775,1.2,1.7309999999999997,0.8250000000000001,-0.4634999999999998
0.33,0.2294999999999999,0.45000000000000007,2.193,1.23,1.6154999999999995,0.9,-0.3479999999999998
0.36,0.11400000000000042,0.5249999999999999,2.3085,1.26,1.5,0.975,-0.2324999999999999
0.39,-0.0014999999999999452,0.6000000000000001,2.424000000000001,1.2899999999999998,1.3844999999999996,1.0499999999999998,-0.11699999999999978
0.42000000000000004,-0.11699999999999988,0.675,2.5395000000000003,1.3199999999999998,1.2689999999999997,1.125,-0.0014999999999997845
0.45000000000000007,-0.23250000000000026,0.7500000000000002,2.6550000000000002,1.35,1.1534999999999993,1.2000000000000002,0.11400000000000032
0.48000000000000004,-0.3480000000000002,0.8250000000000002,2.7705000000000006,1.38,1.0379999999999994,1.2750000000000004,0.2295000000000002
0.51,-0.46349999999999975,0.8999999999999982,2.8859999999999997,1.4099999999999997,0.9224999999999999,1.3499999999999999,0.34500000000000003
0.54,-0.579,0.9750000000000001,3.0015,1.44,0.8069999999999994,1.425,0.46050000000000013
0.5700000000000001,-0.6945,1.05,3.117,1.4700000000000002,0.6914999999999996,1.5,0.5760000000000002
0.6,-0.8099999999999999,1.1250000000000002,3.2325000000000004,1.4999999999999998,0.5759999999999996,1.5750000000000002,0.6915000000000004
0.6300000000000001,-0.9255000000000008,1.2000000000000002,3.3480000000000003,1.5299999999999998,0.4604999999999988,1.65,0.8070000000000004
0.66,-1.0410000000000006,1.275,3.4635,1.56,0.3449999999999989,1.725,0.9224999999999998
0.69,-1.1564999999999996,1.35,3.579,1.5899999999999999,0.2294999999999999,1.8000000000000003,1.038
0.7200000000000002,-1.2720000000000007,1.425,3.6944999999999997,1.62,0.11399999999999903,1.875,1.1535000000000002
