time,regd,power,heatflow,pressure
-30,1,1.00000001447924,1.6866653236463,0
-29.975,1,1.00000000947766,1.68666535759614,-4.14734885323398e-09
-29.95,1,0.999999994450171,1.68666539163821,-1.28724419179438e-08
-29.9070201856039,1,0.999999944212333,1.68666545324108,-4.55930468240551e-08
-29.8599694140711,1,0.999999849427175,1.68666553185144,-1.11850686060344e-07
-29.8007103506872,1,0.99999965842708,1.6866656611365,-2.41165377140584e-07
-29.7130259569774,1,0.999999200859643,1.68666594759428,-5.17429367838385e-07
-29.6301547506689,1,0.999998577457331,1.68666635850092,-8.57312602159377e-07
-29.5527263717563,1,0.999997888508302,1.68666689180194,-1.23146452941925e-06
-29.4731976076434,1,0.999997196671498,1.68666760853535,-1.66243611847416e-06
-29.3894748676077,1,0.999996665821756,1.68666856258058,-2.15797787780914e-06
-29.2970463651594,1,0.999996546424146,1.68666986545288,-2.74535381336594e-06
-29.1776425230515,1,0.999997400850035,1.68667194761208,-3.55319284810196e-06
-29.0729946047838,1,0.999999101635572,1.68667414512762,-4.29614242039578e-06
-28.9863002187767,1,1.00000097411503,1.68667622670825,-4.93067899859367e-06
-28.9011213364868,1,1.00000291143591,1.68667849763566,-5.56746183885681e-06
-28.8114592381049,1,1.00000467116472,1.68668112320884,-6.24924795082638e-06
-28.7078115685721,1,1.00000585936026,1.68668444794447,-7.04903117307309e-06
-28.6137396837857,1,1.00000583817033,1.68668772257137,-7.78343896090661e-06
-28.5196677989993,1,1.00000470646295,1.68669122941223,-8.52419711833141e-06
-28.4335809210197,1,1.00000286375332,1.68669463130645,-9.20650447082394e-06
-28.3472959095122,1,1.00000056425279,1.68669821549504,-9.89378042452749e-06
-28.255372757183,1,0.99999807359316,1.68670221453167,-1.06289689783129e-05
-28.1451981761112,1,0.999995714819618,1.68670723591348,-1.15133443323451e-05
-28.0537138326278,1,0.999994716562557,1.68671158014484,-1.22497778071856e-05
-28,1,0.999994620789189,1.68671419935584,-1.26828758708619e-05
-27.9768805660983,1,0.999994692690664,1.68671534132855,-1.28633220393137e-05
-27.9537611321965,1,0.999994831263511,1.68671648932745,-1.30126910086875e-05
-27.9254108854555,1,0.999995094012175,1.68671789675415,-1.3126387901824e-05
-27.8939636246558,1,0.99999551581547,1.6867194412787,-1.31439114452181e-05
-27.8575673222146,1,0.999996204492082,1.68672117954524,-1.30114327727415e-05
-27.8133173736517,1,0.99999739700677,1.68672317502642,-1.2631446731623e-05
-27.7444210486652,1,1.00000022357827,1.68672589812372,-1.15957602606215e-05
-27.6885927192797,1,1.00000351296792,1.68672764980424,-1.0403692507488e-05
-27.6374147474431,1,1.00000732220407,1.6867288201426,-9.06921943127914e-06
-27.5854759795754,1,1.00001185739014,1.6867295254644,-7.50725848672196e-06
-27.5320844789793,1,1.00001700027547,1.68672969577415,-5.70999731173971e-06
-27.4765578116625,1,1.00002251651001,1.68672923306059,-3.66054709816099e-06
-27.4177254440041,1,1.00002805819675,1.68672799132157,-1.31460092669955e-06
-27.3529601803322,1,1.0000331387029,1.68672569205053,1.44679638902634e-06
-27.2721717688331,1,1.00003697237803,1.68672140976008,5.11316773395276e-06
