time,in1,in2,cal_time
-30,0.499316531017345,0.418389024385687,6.2871294
-28,0.499014224829419,0.419095109054458,0.3721667
-26,0.49936473590787,0.417964999457338,0.4344602
-24,0.499745041377328,0.416287705001092,0.5176649
-22,0.498062162912894,0.422266452180099,0.3139321
-20,0.498084642279869,0.422438067642633,0.7022186
-18,0.501721645353456,0.40993412673971,3.9103048
-16,0.496506880214476,0.426486881631191,0.2863813
-14,0.501198985821387,0.41239084181366,0.3646525
-12,0.498367359474674,0.423036556977573,0.4148279
-10,0.500621716477326,0.416785009196744,0.3259225
-8,0.49965298943543,0.418794647879081,1.2787131
-6,0.499146638576089,0.42032639250654,0.4172409
-4,0.500422514213213,0.417089936328737,0.4782088
-2,0.500688249759394,0.416671092989677,0.5330394
0,0.498084901258298,0.426194094320573,3.8063464
2,0.499589972094709,0.420104676839473,0.4581025
4,0.499806618133061,0.418339892309148,0.829128
6,0.499214569207675,0.414458267822998,0.344909
8,0.498012899014124,0.417127968253168,1.2548455
10,0.495689657965711,0.416178590797541,0.4671944
12,0.496873452004576,0.416512897522156,0.3490442
14,0.492109576658106,0.401395114831566,4.5650514
16,0.485287694636918,0.400977146273961,4.1034517
18,0.478105233897606,0.381141568216189,0.4330847
20,0.467840096605067,0.388521720393513,0.2527125
22,0.464251958454578,0.384209345672884,0.4176817
24,0.464006161877394,0.383317652412006,0.413605
26,0.461737605746077,0.365075156312804,4.353002
28,0.455304112721487,0.359056508937922,0.3481459
30,0.44261705612054,0.368501577863708,0.4525723
32,0.441412617387275,0.363443930605504,0.4442007
34,0.442348634032415,0.362724688954843,0.3177616
36,0.443610445078604,0.343047000795892,6.5848624
38,0.430685665599024,0.363573958668209,0.4612474
40,0.429726469461577,0.343817646285652,3.4256471
42,0.427042194537339,0.340329575135469,0.3245932
44,0.423455875269644,0.344208510498231,0.3237133
46,0.423581744690414,0.343883037951585,0.2928873
48,0.424160808130756,0.342807019962851,0.5359519
50,0.424160808130756,0.342807019962851,0.6214295
52,0.424160808130756,0.342807019962851,0.5923625
54,0.424160808130756,0.342807019962851,0.6220789
56,0.424160808130756,0.342807019962851,0.6210361
58,0.424160808130756,0.342807019962851,0.5997397
60,0.424160808130756,0.342807019962851,0.5974262
62,0.424160808130756,0.342807019962851,0.5633603
64,0.424160808130756,0.342807019962851,0.5807959
66,0.424160808130756,0.342807019962851,0.6090703
68,0.424160808130756,0.342807019962851,0.6067371
70,0.424160808130756,0.342807019962851,0.5675499
72,0.424160808130756,0.342807019962851,0.580701
74,0.424160808130756,0.342807019962851,0.5700421
76,0.424160808130756,0.342807019962851,0.5757337
78,0.424160808130756,0.342807019962851,0.576765
80,0.424160808130756,0.342807019962851,0.5911244
82,0.424160808130756,0.342807019962851,0.597138
84,0.424160808130756,0.342807019962851,0.5984182
86,0.424160808130756,0.342807019962851,0.6025072
88,0.424160808130756,0.342807019962851,0.5785883
90,0.424160808130756,0.342807019962851,0.5589604
92,0.424160808130756,0.342807019962851,0.5725232
94,0.424160808130756,0.342807019962851,0.5894666
96,0.424160808130756,0.342807019962851,0.591648
98,0.424160808130756,0.342807019962851,0.6140865
100,0.424160808130756,0.342807019962851,0.596989
102,0.424160808130756,0.342807019962851,0.598721
104,0.424160808130756,0.342807019962851,0.5937619
106,0.424160808130756,0.342807019962851,0.6037822
108,0.424160808130756,0.342807019962851,0.6164901
110,0.424160808130756,0.342807019962851,0.6006454
112,0.424160808130756,0.342807019962851,0.5849956
114,0.424160808130756,0.342807019962851,0.5844276
116,0.424160808130756,0.342807019962851,0.606536
118,0.424160808130756,0.342807019962851,0.6075826
120,0.424160808130756,0.342807019962851,0.5884991
122,0.424160808130756,0.342807019962851,0.5554277
124,0.424160808130756,0.342807019962851,0.5498878
126,0.424160808130756,0.342807019962851,0.5825796
128,0.424160808130756,0.342807019962851,0.568996
130,0.424160808130756,0.342807019962851,0.5846491
132,0.424160808130756,0.342807019962851,0.5904273
134,0.424160808130756,0.342807019962851,0.5734667
136,0.424160808130756,0.342807019962851,0.6013604
138,0.424160808130756,0.342807019962851,0.5953164
140,0.424160808130756,0.342807019962851,0.6089586
142,0.424160808130756,0.342807019962851,0.5999972
144,0.424160808130756,0.342807019962851,0.5829786
146,0.424160808130756,0.342807019962851,0.6167035
148,0.424160808130756,0.342807019962851,0.603106
150,0.424160808130756,0.342807019962851,0.587896
152,0.424160808130756,0.342807019962851,0.6099258
154,0.424160808130756,0.342807019962851,0.5995529
