time,regd,power,heatflow,pressure,in1,in2
-60,1,0,0,0.6088,-0.00115631797595281,0.00289670807349954
-59.9766142878388,1,1.95458712662462e-12,6.94123991350812e-05,0.605588516076155,-0.00175508499428042,0.00439865170968287
-59.9532285756775,1,6.25467873384024e-11,0.000277631324890591,0.602377197084261,-0.0023745628772541,0.00595344016209554
-59.9277464591309,1,5.50297708663267e-10,0.00066247989604754,0.598878378625152,-0.00307265038775512,0.00770663592360712
-59.9015453436955,1,2.5851356181646e-09,0.00122984114477209,0.595281460696304,-0.00381498571597248,0.00957228163657635
-59.8745588541109,1,8.67964758730299e-09,0.0019959571719443,0.591577616147535,-0.004605018363721,0.0115593514524144
-59.846768166054,1,2.36073384582688e-08,0.00297737941222424,0.587764588117158,-0.00544498456169634,0.0136738359522511
-59.8181258046088,1,5.56105838193942e-08,0.00419286584564536,0.583836235701973,-0.00633809924094764,0.015924266090159
-59.788543332692,1,1.18143258576274e-07,0.00566511277493951,0.579780860634121,-0.00728910258656996,0.018323118628559
-59.7578682811478,1,2.3257362095833e-07,0.00742380044454526,0.57557807217204,-0.00830524732393655,0.0208893524406557
-59.7258429051985,1,4.3281218188083e-07,0.00951115161565554,0.571193187368822,-0.00939806715773025,0.0236529549674496
-59.6920148173081,1,7.74374679317021e-07,0.0119936000498443,0.566565095742165,-0.0105871483322092,0.0266646335625304
-59.6562249361153,1,1.34175705233849e-06,0.01492899538629,0.561673102483235,-0.0118833363081926,0.0299534360731094
-59.6211056144112,1,2.18219159848717e-06,0.0181164771124831,0.556877709959231,-0.0131927418870944,0.0332823467126923
-59.5862277214265,1,3.38929198171183e-06,0.0215811978439597,0.552120568127558,-0.0145294085157475,0.0366877867680551
-59.551173234153,1,5.08974202509589e-06,0.0253617704497463,0.547345073829942,-0.0159088722364314,0.0402103577679587
-59.5152673898087,1,7.47847795643159e-06,0.0295418363845303,0.542459997502203,-0.0173590117480029,0.0439227710696527
-59.4759688502455,1,1.1043012049746e-05,0.0344706548282482,0.537121280792687,-0.0189891239125189,0.0481080259510378
-59.4333330400174,1,1.6328319386234e-05,0.0402319668128445,0.531339233035379,-0.0208084437157163,0.05279505503175
-59.3903707515901,1,2.35304918468995e-05,0.0464680401269752,0.52552418995414,-0.0226954222992657,0.0576752184271823
-59.3467331915071,1,3.32471937216101e-05,0.0532388115358606,0.519630087454214,-0.0246678621311631,0.0627980090924698
-59.3019640335645,1,4.6311732808918e-05,0.0606358225294926,0.513596855189687,-0.0267508594627576,0.0682331207296345
-59.2555517305963,1,6.38961443749312e-05,0.0687783309446682,0.507357714971904,-0.0289752706217616,0.0740671162304726
-59.2067685792941,1,8.77610019813166e-05,0.0778473718699449,0.500817887641771,-0.0313866906147169,0.0804279618114229
-59.1543145203567,1,0.0001208777586623,0.0881704144382242,0.493807743679255,-0.0340665824539527,0.0875431243621027
-59.0992973633607,1,0.000165656774009291,0.0996188372626598,0.486480757424455,-0.0369786852293568,0.0953317863556245
-59.0430816724956,1,0.000224221055219164,0.11195513506556,0.479022941501754,-0.0400669995723886,0.103658433988653
-58.9846054358117,1,0.000301631157028907,0.125450754357635,0.471297947414345,-0.0434077425503113,0.112744637977898
-58.931018842338,1,0.000390078739419923,0.138391484630536,0.464249884532617,-0.0465912884705473,0.121480674800188
-58.8809492479166,1,0.000490400547844442,0.150960798250891,0.457692649947422,-0.0496782458362406,0.130024164940963
-58.8321777160859,1,0.000606995986634665,0.163631794336593,0.451332994317097,-0.0527960238675045,0.138725309043689
-58.7835211073474,1,0.000744431803154005,0.176677096207148,0.44501678823745,-0.0560221457146024,0.147804813245186
-58.7340469750379,1,0.000908636092518216,0.190338184882088,0.4386250477892,-0.0594282594215264,0.157473694723946
-58.682652823194,1,0.00110867244758107,0.204933323386958,0.432019568273669,-0.063109328464169,0.16801697841739
-58.6274894827178,1,0.00136106991572989,0.221032655980326,0.4249706327212,-0.0672328550196943,0.179940533029052
