time,in1,in2,cal_time
-180,0.499190648909664,0.418540028665772,0.1996398
-178,0.499148962794203,0.418635643585565,0.1886951
-176,0.499086719098675,0.418691764087593,0.2303196
-174,0.499053020173026,0.418761195118204,0.1853121
-172,0.499028002992347,0.418827686428094,0.1907012
-170,0.498996449708981,0.418878472520539,0.2068014
-168,0.498973719761496,0.418930265054546,0.2010555
-166,0.498951733751325,0.418975697987416,0.1951483
-164,0.498930411196351,0.419015179542489,0.1966935
-162,0.498914339228085,0.419053780634074,0.1915001
-160,0.498899924145104,0.419088440980807,0.1962125
-158,0.498887176329125,0.419119726074563,0.1967083
-156,0.498876313444341,0.419148386504096,0.1984765
-154,0.498865906858285,0.419173476127928,0.1824852
-152,0.498856354299139,0.419195816839616,0.1849375
-150,0.498847843636358,0.419215967474667,0.2054592
-148,0.49884016458022,0.419234045031106,0.2085911
-146,0.498833475645673,0.41925050022795,0.2021725
-144,0.498827606507981,0.419265425783057,0.1895311
-142,0.498822320090193,0.419278822119295,0.1931433
-140,0.49881754677319,0.419290833903003,0.2059764
-138,0.498813192232547,0.419301559744132,0.1975228
-136,0.498809231060216,0.419311147622213,0.2380983
-134,0.498805681355992,0.41931977130781,0.2264668
-132,0.498802516926099,0.419327544348977,0.2162471
-130,0.498799701591865,0.419334556046901,0.2367554
-128,0.498797189025274,0.419340872785673,0.1924591
-126,0.498794926982094,0.419346543544691,0.2221866
-124,0.498792881657942,0.419351625549052,0.2032675
-122,0.498791032881312,0.4193561803824,0.1922953
-120,0.498789367096097,0.419360267721541,0.2080688
-118,0.49878787355038,0.419363943510254,0.1995623
-116,0.498786537993855,0.41936725208388,0.1943976
-114,0.498785343979273,0.419370225845632,0.191882
-112,0.498784273702334,0.419372896705775,0.2036918
-110,0.498783310145653,0.419375295014646,0.2064199
-108,0.498782442338957,0.41937744521455,0.2168583
-106,0.498781664234408,0.419379367466713,0.2220092
-104,0.498780959498675,0.419381105762322,0.206596
-102,0.498780346490669,0.419382626296443,0.234587
-100,0.49877977591934,0.419384033576477,0.1974443
-98,0.498779271317045,0.4193852903858,0.2112321
-96,0.498778810394576,0.419386428899171,0.2042239
-94,0.498778399773918,0.419387446374274,0.2148879
-92,0.498778029734474,0.419388363638489,0.1986605
-90,0.498777697218633,0.4193891869862,0.2033955
-88,0.498777399087677,0.419389926139315,0.2050407
-86,0.498777149988336,0.419390546801487,0.2149542
-84,0.498776912520462,0.419391128976544,0.2027604
-82,0.498776698729696,0.419391660182409,0.2076059
-80,0.498776503432406,0.419392139411841,0.1935859
-78,0.49877632712612,0.419392573760442,0.1864632
-76,0.498776169009332,0.419392967930735,0.21442
-74,0.498776025967402,0.419393324174606,0.2097414
-72,0.498775897021805,0.419393646127484,0.2036198
-70,0.498775782520772,0.419393932054092,0.2088539
-68,0.498775679722669,0.419394186794201,0.1856591
-66,0.498775587613289,0.419394414802854,0.2160123
-64,0.498775505116886,0.419394618576166,0.2122855
-62,0.498775431326678,0.419394800615148,0.1924869
-60,0.498775365567094,0.419394963338376,0.2326582
-58,0.498775306925731,0.419395108619556,0.2391082
-56,0.498775254603862,0.419395238254264,0.2024708
-54,0.498775207916842,0.419395353856532,0.2074153
-52,0.498775166235454,0.419395456841275,0.1986218
-50,0.498775129058422,0.419395548562473,0.2095983
-48,0.498775095934486,0.419395630254224,0.1941164
-46,0.498775066400175,0.419395703111295,0.2090602
-44,0.498775032035912,0.419395786574053,0.2188551
-42,0.498775012313863,0.419395838978114,0.2066262
-40,0.498774991723631,0.419395886966698,0.2219772
-38,0.498774965186749,0.419395953565378,0.2263124
-36,0.498774967635681,0.419395952941017,0.2405088
-34,0.498774948353926,0.419395989747272,0.2026754
-32,0.498774929637693,0.419396041630092,0.2208719
-30,0.498774932156508,0.419396032995705,0.2364709
-28,0.498774932497559,0.419396026934207,0.2275212
-26,0.498774935218985,0.419396025889402,0.2119518
-24,0.498774934596869,0.419396021649164,0.2108915
-22,0.498774935359577,0.419396020032182,0.2032804
-20,0.498774935423885,0.419396017309286,0.2033256
-18,0.498774936682169,0.419396015874355,0.2373812
-16,0.498774937796079,0.419396013493366,0.2097569
-14,0.49877493925197,0.419396011320027,0.214639
-12,0.498774940306269,0.41939600862092,0.2194357
-10,0.498772593448222,0.419393658382674,0.2003944
-8,0.498779242872238,0.419400390490002,0.1947749
-6,0.498773530573059,0.419394750561559,0.2031918
-4,0.498792885013003,0.419414167313445,0.2336707
-2,0.499262576283108,0.419883912810869,0.2125128
0,0.499286842525493,0.419908227140892,0.2115842
2,0.49880986798538,0.419431295869341,0.1936839
4,0.497657561885963,0.418279028941751,0.2163813
6,0.495115700213215,0.415737202717767,0.1903296
8,0.491918458673851,0.412539993155369,0.1991145
10,0.487941239830946,0.408562803067158,0.2224032
12,0.483209493709687,0.403831082756376,0.2115803
