time,regd,power,heatflow,pressure,in1,in2
-60,1,0,0,0.6088,-0.00118591165967423,0.0029675367505458
-59.976719820419,1,8.91143109685316e-13,6.8787328305503e-05,0.605603008922547,-0.00179811171636219,0.00450036915798915
-59.9534396408381,1,2.85165795447743e-11,0.000275131080885732,0.602406184429813,-0.00243178143072817,0.00608736892022237
-59.9280763435248,1,2.50827190050557e-10,0.000656443466520821,0.598923688967949,-0.0031461147700412,0.00787689777971452
-59.9020014307576,1,1.17791647907191e-09,0.00121846999912859,0.595344114040127,-0.00390602982009841,0.0097812251323474
-59.8751496857859,1,3.95333866539374e-09,0.00197719127397224,0.591658793950894,-0.00471510956755173,0.0118094691401546
-59.8475032189782,1,1.07477907828157e-08,0.00294886532862558,0.587865602592188,-0.00557570661621634,0.0139676944590379
-59.8190162560313,1,2.53054265372217e-08,0.00415187615229723,0.583958634881544,-0.00649116965771125,0.0162644984465308
-59.7896032715641,1,5.37292444772647e-08,0.00560840219917646,0.579926594263025,-0.00746639416917914,0.0187124054479291
-59.7591168276908,1,1.05693463881601e-07,0.00734733930918032,0.575749781683514,-0.00850881309094196,0.0213303739504839
-59.7273083137412,1,1.96505770788501e-07,0.00940959756639087,0.571394766576287,-0.00963015760495505,0.0241482542429632
-59.6937438462007,1,3.51107366483865e-07,0.0118591015284229,0.56680297010833,-0.0108501692454741,0.0272161841744051
-59.6580683847082,1,6.09132975547667e-07,0.0147689495056212,0.561926919996507,-0.0121877282190728,0.03058237065406
-59.6230829572524,1,9.91390370961133e-07,0.0179273111430949,0.557150183952883,-0.0135397956266011,0.0339880642592244
-59.5883642124579,1,1.54021535019196e-06,0.0213580795011718,0.552415197835664,-0.0149207483352795,0.037469799475359
-59.5534956719315,1,2.31283252483941e-06,0.0250988420531588,0.54766556555582,-0.0163467487799223,0.041068781388944
-59.5177614131294,1,3.39880001337905e-06,0.0292370559183239,0.542804464547446,-0.0178487240271168,0.044863752566696
-59.4786897934915,1,5.01761067544723e-06,0.0341115127736519,0.537497368426721,-0.0195380623673239,0.0491375931945544
-59.4359907764069,1,7.4378403631622e-06,0.0398520565668763,0.531707779947774,-0.0214408478178172,0.0539587233266335
-59.3929854275598,1,1.07401762237578e-05,0.0460651588903489,0.525888165979374,-0.0234177419256072,0.0589762239334178
-59.3493343049345,1,1.51986625219723e-05,0.0528083441626305,0.519993736843373,-0.0254874506980595,0.0642391389324305
-59.3045761351027,1,2.1196481326681e-05,0.0601726970913768,0.513963768149669,-0.0276772179819382,0.0698187876852702
-59.2582028183079,1,2.92712801447485e-05,0.0682756174678684,0.507731967300524,-0.0300202713974695,0.0758025690829204
-59.2095024402074,1,4.02270781728834e-05,0.0772935340720959,0.50120570227965,-0.032565171093359,0.0823182676403049
-59.1572234886972,1,5.54086968957111e-05,0.0875413844919884,0.494221869748782,-0.0353972921590648,0.0895900789002125
