time,in1,in2,cal_time
-180,0.498763526081461,0.418624475660183,0.2364609
-178,0.498477843630663,0.41888666681764,0.2276712
-176,0.498083675441643,0.418905258409497,0.30992
-174,0.497843639038657,0.418962201710272,0.2191272
-172,0.497687352550122,0.419019433305363,0.1922509
-170,0.497514290640773,0.419005932750387,0.2943974
-168,0.497382772602446,0.418999991966696,0.2366123
-166,0.497269540661715,0.418989083855111,0.2873811
-164,0.497160033443344,0.41896349462516,0.232403
-162,0.49707530992086,0.418946631687612,0.2213965
-160,0.497008484851774,0.418933524403931,0.2262919
-158,0.496953276249139,0.418920084943186,0.1967086
-156,0.496910014958402,0.418909024822044,0.2201841
-154,0.496872953452006,0.418896826643471,0.1945293
-152,0.496839676372567,0.418882905186884,0.2203972
-150,0.496810974804036,0.418869413437753,0.2822728
-148,0.496786520146062,0.418856983554406,0.2075056
-146,0.49676636399778,0.418846345268125,0.2124866
-144,0.496750312383564,0.418837807329258,0.1975053
-142,0.496737285364999,0.418830687360427,0.186727
-140,0.496726346906202,0.418824376943351,0.1909686
-138,0.496716895196013,0.418818545681872,0.230118
-136,0.496708589271076,0.418813073242794,0.1959278
-134,0.496701403395834,0.418808106977746,0.1935556
-132,0.496695369346412,0.41880381750608,0.1871894
-130,0.496690422526306,0.418800242294087,0.1977458
-128,0.49668639265113,0.418797290934793,0.183976
-126,0.496683060758959,0.418794806608765,0.1853705
-124,0.496680224462041,0.418792635814153,0.184595
-122,0.496677759772141,0.418790693203882,0.1897456
-120,0.496675623020352,0.418788963909522,0.1839229
-118,0.496673787470179,0.418787449917591,0.1851106
-116,0.496672268931407,0.418786180459063,0.18548
-114,0.496671000004326,0.418785109732553,0.2021675
-112,0.49666995999148,0.418784226053023,0.2116701
-110,0.496669081588846,0.418783470560027,0.1842582
-108,0.496668327264221,0.418782812914734,0.1958102
-106,0.496667677914786,0.418782239243209,0.1993625
-104,0.496667115792366,0.418781736593942,0.1867914
-102,0.496666640893396,0.418781308082865,0.1883378
-100,0.496666243489243,0.418780947113414,0.1833139
-98,0.496665914970429,0.418780647076495,0.1877177
-96,0.496665640101685,0.418780394614555,0.1911227
-94,0.496665406565502,0.418780178877068,0.1823394
-92,0.496665207020151,0.418779993280411,0.1977699
-90,0.496665032491737,0.418779829944752,0.1844224
-88,0.496664884625462,0.418779690875545,0.1823494
-86,0.496664758177605,0.418779571382906,0.1920939
-84,0.496664652122498,0.418779470841411,0.1936054
-82,0.496664563697806,0.418779386748567,0.2114781
-80,0.496664488893573,0.418779315339587,0.1888777
-78,0.496664425517662,0.418779254625623,0.1892998
-76,0.496664371384085,0.418779202578406,0.1880999
-74,0.49666432713977,0.418779159830191,0.1875821
-72,0.496664288919338,0.418779122791038,0.1889967
-70,0.496664258009074,0.418779092817547,0.1853667
-68,0.496664231912731,0.418779067453229,0.1859673
-66,0.496664205632524,0.41877904197067,0.1876977
-64,0.496664199422224,0.418779035673438,0.1886023
-62,0.496664176172649,0.418779012899225,0.1964561
-60,0.496664164155411,0.418779001445743,0.1902806
-58,0.496664149171716,0.418778986816341,0.1875329
-56,0.496664134267923,0.418778972217741,0.1898242
-54,0.496664124679325,0.418778962919298,0.1892958
-52,0.496664116413658,0.418778954813864,0.1852683
-50,0.496664107822506,0.418778946368265,0.1838598
-48,0.496664110807957,0.418778949216784,0.1825572
-46,0.496664102466749,0.418778940995261,0.1846097
-44,0.496664101905515,0.418778940545244,0.1847026
-42,0.496664097263199,0.418778935885709,0.1977053
-40,0.496664091345593,0.418778930092357,0.2002275
-38,0.496664095320839,0.418778933953591,0.1863025
-36,0.496664095544857,0.418778934076906,0.1885741
-34,0.496664092736024,0.418778931387869,0.1860332
-32,0.496664095951679,0.418778934551943,0.1928928
-30,0.496664092869829,0.418778931400849,0.2111397
