time,in1,in2,cal_time
-180,0.499222244632117,0.418496320054069,0.1990153
-178,0.499187270201093,0.418535459057982,0.2284038
-176,0.499139714478152,0.418556265095411,0.2188045
-174,0.499105398332869,0.418586697172835,0.2025897
-172,0.499077773784048,0.418621480632019,0.185543
-170,0.499047740995022,0.418651961193279,0.1948784
-168,0.499021489468428,0.418684325415315,0.2207079
-166,0.498997006619746,0.418716439770728,0.1854139
-164,0.498972981519403,0.41874692103674,0.1887106
-162,0.498951517199435,0.418777883921821,0.1896476
-160,0.498931989461952,0.418808773599959,0.192424
-158,0.498913822200618,0.418839104934264,0.1968222
-156,0.498897100377325,0.418869052010742,0.1947546
-154,0.498881310928847,0.41889818049642,0.1850737
-152,0.498866239716444,0.418926345096475,0.1848568
-150,0.498851977128506,0.418953698650294,0.1960809
-148,0.498838494763342,0.418980271840161,0.2032872
-146,0.49882579263696,0.419006121955051,0.194472
-144,0.498813848537154,0.419031282631941,0.2005839
-142,0.498802554005932,0.419055699680333,0.2009868
-140,0.498791812736353,0.419079329235347,0.2049521
-138,0.498781560895942,0.419102157949231,0.201905
-136,0.498771757802632,0.419124193665445,0.2092534
-134,0.498762390879953,0.419145470449384,0.1883386
-132,0.498753453298681,0.41916602632891,0.2026901
-130,0.49874492749172,0.419185886901061,0.1930933
-128,0.498736786555821,0.419205066809975,0.2181752
-126,0.498728999294938,0.419223574853662,0.2106876
-124,0.498721536657806,0.419241420477975,0.2120901
-122,0.498714377571539,0.419258619663701,0.193206
-120,0.498707508297426,0.419275194334778,0.2142824
-118,0.498700918260118,0.419291168239072,0.2103879
-116,0.498694597389418,0.419306564340474,0.2165993
-114,0.498688533387445,0.41932140213474,0.2368639
-112,0.498682712792867,0.419335698760511,0.234079
-110,0.498677122259854,0.419349470323199,0.2010457
-108,0.498671750054319,0.419362733434388,0.2112149
-106,0.498666586406741,0.419375505606145,0.2083457
-104,0.498661622997831,0.419387804776619,0.205377
-102,0.498656852141212,0.419399648531156,0.2233573
-100,0.498652265971727,0.419411053327521,0.2338639
-98,0.498647856998256,0.41942203508461,0.197923
-96,0.498643617574515,0.419432608687284,0.2111736
-94,0.498639540308992,0.419442788429308,0.226233
-92,0.498635618611686,0.419452588591978,0.2197211
-90,0.498631845894812,0.419462022675164,0.2192972
-88,0.498628216689356,0.419471104543665,0.1955556
-86,0.49862472529162,0.419479847101624,0.2357691
-84,0.498621366481463,0.419488263038353,0.220998
-82,0.498618135012456,0.419496364344472,0.2072074
-80,0.498615025825801,0.419504162551131,0.2140649
-78,0.498612034078629,0.419511668779673,0.2114138
-76,0.498609155436378,0.419518894070004,0.1998695
-74,0.49860638526625,0.419525848563074,0.2161162
-72,0.498603719693181,0.419532542596588,0.2080525
-70,0.49860115469681,0.419538985922768,0.2128513
-68,0.498598686346935,0.419545187697904,0.1903928
-66,0.498596311037639,0.419551157050061,0.2132061
-64,0.49859402508239,0.419556902597713,0.2206455
