time,regd,power,heatflow,pressure
-30,1,1.00000001447924,1.6866653236463,0
-29.95,1,0.999999994562508,1.68666539133274,-8.78339981302823e-09
-29.9,1,0.99999993564521,1.68666545996868,-2.75913998315502e-08
-29.8453179819776,1,0.999999828994135,1.6866655409892,-6.31581411336679e-08
-29.7736181094109,1,0.999999630235287,1.6866656660459,-1.33221523215821e-07
-29.6792482921367,1,0.999999298165297,1.68666588109938,-2.60941366236889e-07
-29.5848784748624,1,0.999998956823534,1.6866661725398,-4.21705993264299e-07
-29.4920405846448,1,0.999998718852269,1.68666654852037,-6.05452005461582e-07
-29.3949049348502,1,0.999998706402698,1.68666704743878,-8.19163514340082e-07
-29.2894499073218,1,0.999999104497323,1.68666771930396,-1.07061772054717e-06
-29.1599083769102,1,1.00000026922782,1.6866687365169,-1.40054678603174e-06
-29.0364801448373,1,1.00000193388202,1.68666990377674,-1.73093357086485e-06
-28.9340558693289,1,1.00000344592363,1.68667101686476,-2.01391403248374e-06
-28.8319537408346,1,1.00000474525425,1.68667225306492,-2.3020523702566e-06
-28.7192580913505,1,1.00000558287954,1.68667375856982,-2.62547135061741e-06
-28.6032202264286,1,1.00000552853143,1.68667545566725,-2.96296737657686e-06
-28.4871823615066,1,1.00000452415614,1.68667729284285,-3.30387857891412e-06
-28.3852656799834,1,1.0000030667294,1.68667901433914,-3.60543365605925e-06
-28.2820559651125,1,1.00000138647447,1.68668085326254,-3.91236753929936e-06
-28.1668288704046,1,0.999999739122744,1.68668301122202,-4.25645444257494e-06
-28.0517309670356,1,0.999998769928374,1.68668526768507,-4.60128480329891e-06
-28,1,0.999998627003346,1.68668631209068,-4.75655917722695e-06
-27.9758782561199,1,0.999998625775983,1.68668680494494,-4.82426384319778e-06
-27.9517565122397,1,0.999998666087093,1.68668729926972,-4.86792368335764e-06
-27.9214384109959,1,0.999998777763992,1.68668791513926,-4.86737953765692e-06
-27.8876827800663,1,0.999998990467215,1.68668857908666,-4.77950765202795e-06
-27.8481403321444,1,0.999999379484856,1.68668930243148,-4.55271229589382e-06
-27.7989570797677,1,1.00000012019506,1.68669007555364,-4.08827634094944e-06
-27.7415791670724,1,1.00000141237868,1.68669073135006,-3.31048700745462e-06
-27.6842012543771,1,1.0000032015212,1.68669104942899,-2.30665197056834e-06
-27.6297098888368,1,1.00000532157562,1.6866909803173,-1.17019299940291e-06
-27.5744636346305,1,1.00000776469015,1.68669049376549,1.40892212049937e-07
-27.5176546406757,1,1.00001036831054,1.68668951600242,1.6344345056124e-06
-27.4584589049785,1,1.00001286468633,1.68668794673589,3.32675822335704e-06
-27.3953741727401,1,1.00001486458365,1.6866856241221,5.26193540646702e-06
-27.324708301776,1,1.00001576015998,1.68668219510531,7.56710001798e-06
-27.2296734748331,1,1.00001391775321,1.68667616693363,1.08566635219631e-05
-27.1529243095688,1,1.00000958345123,1.68667009568931,1.36429294188278e-05
