time,regd,power,heatflow,pressure
-30,1,1.00000001447924,1.6866653236463,0
-29.9825621640196,1,1.00000001257371,1.68666534708471,3.81576093361202e-08
-29.9651243280392,1,1.00000002058652,1.68666536708902,2.90430167929068e-07
-29.9463129589091,1,1.00000011576546,1.68666537647562,9.71522154460946e-07
-29.9258675986462,1,1.00000053351845,1.68666535768185,2.32484957748968e-06
-29.9033839614281,1,1.00000183482411,1.68666527948907,4.649198555709e-06
-29.8782184684591,1,1.00000523933303,1.68666508689827,8.35292159293011e-06
-29.8491423276809,1,1.00001344186432,1.68666467522968,1.41023395908574e-05
-29.8126312257341,1,1.00003383897779,1.68666378148961,2.35048403681853e-05
-29.7753116860803,1,1.00007144847599,1.6866623240576,3.54995034508448e-05
-29.7379921464264,1,1.0001316678008,1.68666020630514,4.97337669272957e-05
-29.702063695338,1,1.00021597649961,1.68665745038805,6.53863216359268e-05
-29.6657167789216,1,1.00033180602296,1.68665386458185,8.30058677266099e-05
-29.6284864623705,1,1.00048578638788,1.68664928446627,0.00010275693534198
-29.5901696313456,1,1.00068417156588,1.68664354102941,0.000124726506995548
-29.5506485810217,1,1.00093255443093,1.68663645575824,0.000148973319119672
-29.5097452642396,1,1.00123619840765,1.68662781761596,0.000175605856834501
-29.4661228485861,1,1.00160990191911,1.68661708047744,0.000205563548177801
-29.4196084540017,1,1.00205982490334,1.68660383690373,0.000239092634903043
-29.3697449375504,1,1.0025917645281,1.68658752401663,0.000276653251272269
-29.3155594980925,1,1.00321291333128,1.68656725988251,0.000319143518696163
-29.2585953491231,1,1.00389290713076,1.68654306204884,0.00036545706203342
-29.2003009358045,1,1.00459104117907,1.6865151989692,0.000414367474012842
-29.1404252935569,1,1.00528071519204,1.68648330567164,0.00046598374877832
-29.081546719449,1,1.00590283178624,1.68644871648038,0.000517916473254346
-29.026812618228,1,1.00640815545276,1.68641371342202,0.000567098593560314
-28.9739767355306,1,1.00681189663956,1.6863773494172,0.000615294894865434
-28.9217501253062,1,1.00711721795598,1.68633895305865,0.000663543700399172
-28.8693288867492,1,1.00732138209066,1.68629800236047,0.000712505643332972
-28.8160159930692,1,1.00741942630747,1.68625392385949,0.000762780856229092
-28.7610409922905,1,1.00740486046742,1.68620595841845,0.000815067304609882
-28.7080144816925,1,1.00728429248248,1.68615733279313,0.00086587381428456
-28.6562258546309,1,1.00707418313436,1.68610766188339,0.000915803921275007
-28.6049149410858,1,1.00678771482749,1.68605638064014,0.000965538407780631
-28.5534377769751,1,1.00643650034011,1.6860029221533,0.00101566701094592
-28.50112703807,1,1.00603136831609,1.68594659566053,0.00106681742288116
-28.4471300879514,1,1.00558247004702,1.68588640363934,0.00111981139853221
-28.390081381821,1,1.00509849246686,1.68582062550814,0.00117598804789212
-28.326977336009,1,1.00458223543946,1.68574535199018,0.00123832173041388
-28.2622642579594,1,1.00410717639185,1.68566553473153,0.00130242650779779
-28.1965399475861,1,1.00371306120578,1.6855818782309,0.0013676933026171
-28.1388168189114,1,1.00346126020888,1.68550635501514,0.00142512848492148
-28.0856541787158,1,1.00331903187467,1.68543518206451,0.00147810720797664
-28.0344475426867,1,1.00326897552907,1.6853652285594,0.00152920105952384
-28,1,1.00328422152669,1.6853174283879,0.00156360436968592
-27.9890734536325,1,1.00329722812325,1.68530214465389,0.00157459939073359
-27.9781469072649,1,1.00331413060969,1.68528679201507,0.00158602671105243
-27.9658757814767,1,1.00333774690835,1.6852694344236,0.00159979682634509
-27.9529839341333,1,1.00336787645794,1.68525100546988,0.00161571421898229
-27.9393125200327,1,1.00340591347957,1.68523115192697,0.00163455630857397
-27.9247391673421,1,1.00345363920019,1.6852095065995,0.00165714887717114
-27.9090890398243,1,1.0035136506143,1.68518553292848,0.00168451934747164
-27.8921065225175,1,1.00358988480548,1.6851584312532,0.00171802916279735
-27.8733744013625,1,1.00368876630417,1.68512691174391,0.00175968755272789
-27.8520709331109,1,1.00382235099411,1.68508854859054,0.00181305981960821
-27.8257057740601,1,1.00402313519034,1.68503661396711,0.00188779687642
-27.7957882342174,1,1.00430559789818,1.68497058912859,0.00198382516808185
-27.7683033197986,1,1.00462337617328,1.68490221914739,0.00208203944545603
-27.7422475674636,1,1.00498191624965,1.68482971044233,0.002183485762193
-27.7167911028875,1,1.00539041216709,1.68475092173331,0.00228998721014763
-27.6914938699779,1,1.00585656380832,1.68466421791676,0.00240263591722072
-27.6661709829854,1,1.00638543906793,1.68456846408718,0.00252179995082442
-27.6393427675859,1,1.00701477733048,1.68445666022011,0.00265460890858475
-27.6110183511806,1,1.00775590028121,1.68432645001852,0.00280168299862318
-27.5812405600059,1,1.00861752134828,1.68417544122568,0.00296338603135779
-27.5500208027914,1,1.00960637269308,1.68400092463901,0.00314015914510415
-27.5173258872153,1,1.01072696232405,1.68379972521267,0.00333263507892222
-27.4830509068614,1,1.01198193584617,1.68356788638718,0.00354185391770112
-27.4469623115914,1,1.01337366129059,1.68329998381083,0.0037696988171113
-27.4085538317327,1,1.01490911668518,1.68298739387104,0.00401996716330495
-27.3663689293744,1,1.01662521404473,1.6826107641508,0.00430322815414411
-27.3143010324806,1,1.01872636092446,1.68209698851453,0.00466369208248575
-27.2735135641179,1,1.02031218787261,1.68165631158141,0.00495353793829545
-27.2327260957553,1,1.02180617806455,1.6811818131771,0.00524925776708107
-27.1953617259644,1,1.02306631682795,1.68071735814421,0.005524827654736
-27.1596812879289,1,1.02415185331274,1.68024724444162,0.0057917674370893
-27.124864909729,1,1.02508433178906,1.67976351714361,0.00605550442146426
