time,regd,power,heatflow,pressure
243.18243230537,1.380564,1.37543975483631,1.67908091175588,3.08377811226817
243.249914565378,1.380564,1.37566521505473,1.67908091175588,3.08743117875554
243.319451090736,1.380564,1.37606050217492,1.67908091175588,3.09119506199081
243.392806660639,1.380564,1.37662588261528,1.67908091175588,3.09516530446184
243.466741887914,1.380564,1.37730768545591,1.67908091175588,3.09916660888162
243.538442920665,1.380564,1.37802889918345,1.67908091175588,3.10304675236
243.609836857309,1.380564,1.37875644016025,1.67908091175588,3.10691007431654
243.683056101258,1.380564,1.37946122102362,1.67908091175588,3.11087199310189
243.760048299621,1.380564,1.38010358520496,1.67908091175588,3.11503790830954
243.834561652485,1.380564,1.38058318718688,1.67908091175588,3.11906956838263
243.908515255795,1.380564,1.38088678171352,1.67908091175588,3.12307083832031
243.983468628462,1.380564,1.38099779440736,1.67908091175588,3.12712611313908
244,1.373796,1.38099463877519,1.67908091175588,3.12802051557755
244.022762730324,1.373796,1.38097393080255,1.67908091175588,3.12925199051826
244.045525460648,1.373796,1.3809344023867,1.67908091175588,3.13048315629366
244.072699675516,1.373796,1.38086279625208,1.67908091175588,3.13195226831913
244.102938974247,1.373796,1.38075212341723,1.67908091175588,3.13358606684383
244.137920177813,1.373796,1.38058361857085,1.67908091175588,3.13547462419655
244.180503746841,1.373796,1.38032025403301,1.67908091175588,3.13777153503981
244.236983829356,1.373796,1.3798737070955,1.67908091175588,3.14081469046157
244.291035424925,1.373796,1.37934626208558,1.67908091175588,3.14372379906563
244.342278539869,1.373796,1.37876224845268,1.67908091175588,3.14647920010755
244.395430827776,1.373796,1.37808000792368,1.67908091175588,3.14933494989682
244.451258824136,1.373796,1.37729425602892,1.67908091175588,3.15233223947298
244.510150506357,1.373796,1.37640954314386,1.67908091175588,3.15549186702677
244.572457625066,1.373796,1.37543958354243,1.67908091175588,3.15883266824571
244.638877824325,1.373796,1.37440442802919,1.67908091175588,3.16239200097734
244.711212027821,1.373796,1.37332411591365,1.67908091175588,3.16626626287519
244.785769779981,1.373796,1.3723163096159,1.67908091175588,3.17025779990179
244.861589029507,1.373796,1.37145492907049,1.67908091175588,3.17431529918814
244.939828355386,1.373796,1.37078633914051,1.67908091175588,3.17850093477578
245.009949316842,1.373796,1.37040579960958,1.67908091175588,3.18225127095012
245.07615492071,1.373796,1.37024898726226,1.67908091175588,3.18579148500333
245.140947039722,1.373796,1.37028718021538,1.67908091175588,3.18925554810975
245.205661600488,1.373796,1.37050652264409,1.67908091175588,3.19271498849434
245.271398429003,1.373796,1.37089761548212,1.67908091175588,3.19622866211614
245.339421646779,1.373796,1.37145367397929,1.67908091175588,3.19986417226206
245.411662055349,1.373796,1.37217262917848,1.67908091175588,3.20372472138553
245.489518567654,1.373796,1.37303827470616,1.67908091175588,3.20788506070509
245.56405722476,1.373796,1.37389290591833,1.67908091175588,3.21186783623478
